oid,veto_date,label,n_points_alert,mag_min_alert,mag_max_alert,mag_p05_alert,mag_p25_alert,mag_p50_alert,mag_p75_alert,mag_p95_alert,excess_variance_alert,n_points_dr,mag_min_dr,mag_max_dr,mag_p05_dr,mag_p25_dr,mag_p50_dr,mag_p75_dr,mag_p95_dr,excess_variance_dr
ZTF23aaphnyz,,good,76.0,17.678177,19.7991,17.78212475,17.9606375,18.16525,18.79304675,19.61466525,0.302943246167928,76.0,17.678177,19.7991,17.78212475,17.9606375,18.16525,18.79304675,19.61466525,0.302943246167928
ZTF23aaphonf,2023-06-24,bad,16.0,18.939215,19.971254,18.96478925,19.3162485,19.537071500000003,19.83586575,19.9287335,0.0829479900922629,16.0,18.939215,19.971254,18.96478925,19.3162485,19.537071500000003,19.83586575,19.9287335,0.0829479900922629
ZTF23aaphpnk,2023-06-23,bad,36.0,17.524382,20.189842,17.614939,17.98916325,18.440076,19.3789985,19.9336205,0.6799853613979852,36.0,17.524382,20.189842,17.614939,17.98916325,18.440076,19.3789985,19.9336205,0.6799853613979852
ZTF23aaphpnz,,good,7.0,19.230137,19.777283,19.2336662,19.297011,19.382929,19.654809,19.7573381,0.0268877725575806,7.0,19.230137,19.777283,19.2336662,19.297011,19.382929,19.654809,19.7573381,0.0268877725575806
ZTF23aaphpqj,2023-06-23,bad,3.0,20.189564,20.8465,20.2020976,20.252232,20.3149,20.5807,20.79334,0.0592150536056246,3.0,20.189564,20.8465,20.2020976,20.252232,20.3149,20.5807,20.79334,0.0592150536056246
ZTF23aaphvnc,,good,9.0,19.370438,20.6499,19.4204708,19.63793,19.792126,20.3582,20.5735,0.1715574671442776,9.0,19.370438,20.6499,19.4204708,19.63793,19.792126,20.3582,20.5735,0.1715574671442776
ZTF23aapihmw,,good,18.0,19.4131,20.5147,19.4385252,19.68981375,19.8830975,20.2335,20.434715,0.0862600083632201,18.0,19.4131,20.5147,19.4385252,19.68981375,19.8830975,20.2335,20.434715,0.0862600083632201
ZTF23aapiise,,good,3.0,20.15811,21.0239,20.207429,20.404705,20.6513,20.8376,20.98664,0.1055661036298096,3.0,20.15811,21.0239,20.207429,20.404705,20.6513,20.8376,20.98664,0.1055661036298096
ZTF23aapipnz,,good,18.0,19.6275,20.5393,19.6520786,19.965694,20.1096395,20.2351935,20.437215,0.013420186908935,18.0,19.6275,20.5393,19.6520786,19.965694,20.1096395,20.2351935,20.437215,0.013420186908935
ZTF23aapivjb,,good,21.0,19.284065,20.23073,19.339182,19.486586,19.655924,19.836449,20.189005,0.0536977230688389,21.0,19.284065,20.23073,19.339182,19.486586,19.655924,19.836449,20.189005,0.0536977230688389
ZTF23aapizjs,,good,359.0,19.632200241088867,100.0,19.958345,20.1276615,20.275524,20.50431,20.9176263,0.0,195.0,19.8863,21.0211,19.9716409,20.138687,20.300152,20.593667,20.86548,0.0294630652968038
ZTF23aapjbxt,2023-07-28,bad,1.0,20.395103,20.395103,20.395103,20.395103,20.395103,20.395103,20.395103,0.0,1.0,20.395103,20.395103,20.395103,20.395103,20.395103,20.395103,20.395103,0.0
ZTF23aapjekr,2023-06-23,bad,1.0,20.286938,20.286938,20.286938,20.286938,20.286938,20.286938,20.286938,0.0,1.0,20.286938,20.286938,20.286938,20.286938,20.286938,20.286938,20.286938,0.0
ZTF23aapjuut,2023-06-24,bad,11.0,19.372889,20.3084,19.3892495,19.565422,19.658125,19.797645,20.114615,0.0370178197552697,11.0,19.372889,20.3084,19.3892495,19.565422,19.658125,19.797645,20.114615,0.0370178197552697
ZTF23aapjzjo,,good,2.0,19.4316,19.54397,19.4372185,19.4596925,19.487785,19.5158775,19.5383515,0.0,2.0,19.4316,19.54397,19.4372185,19.4596925,19.487785,19.5158775,19.5383515,0.0
ZTF23aapkalv,,good,14.0,19.6042,20.2548,19.67882,19.776105,19.917754,20.082575,20.2042599,0.0,14.0,19.6042,20.2548,19.67882,19.776105,19.917754,20.082575,20.2042599,0.0
ZTF23aapkcke,,good,23.0,19.4292,20.6897,19.4510883,19.660676,19.8366,19.989381,20.4725,0.0462922150452479,23.0,19.4292,20.6897,19.4510883,19.660676,19.8366,19.989381,20.4725,0.0462922150452479
ZTF23aapkdeq,,good,10.0,18.778048,19.831224,18.86411545,19.034382,19.1997115,19.30995275,19.6919211,0.065162803188539,10.0,18.778048,19.831224,18.86411545,19.034382,19.1997115,19.30995275,19.6919211,0.065162803188539
ZTF23aapkgso,,good,6.0,19.770348,20.2231,19.786286,19.837139,19.957728,20.14083325,20.20850275,0.0,6.0,19.770348,20.2231,19.786286,19.837139,19.957728,20.14083325,20.20850275,0.0
ZTF23aapkigi,,good,3.0,20.3572,20.8161,20.36775,20.40995,20.4627,20.6394,20.78076,0.0,3.0,20.3572,20.8161,20.36775,20.40995,20.4627,20.6394,20.78076,0.0
ZTF23aapkowv,,good,20.0,19.77446,20.5567,19.81730785,19.9091975,20.1255145,20.29302775,20.55347,0.0177110316952972,20.0,19.77446,20.5567,19.81730785,19.9091975,20.1255145,20.29302775,20.55347,0.0177110316952972
ZTF23aapktzc,,good,2.0,20.019566,20.5399,20.0455827,20.1496495,20.279733,20.4098165,20.5138833,0.0816905079651279,2.0,20.019566,20.5399,20.0455827,20.1496495,20.279733,20.4098165,20.5138833,0.0816905079651279
ZTF23aapkubb,,good,30.0,19.110744,20.5595,19.14210575,19.24908175,19.4223865,19.839889,20.493788,0.1671868433246082,30.0,19.110744,20.5595,19.14210575,19.24908175,19.4223865,19.839889,20.493788,0.1671868433246082
ZTF23aapkwyh,2023-06-24,bad,35.0,19.4339,20.262018,19.4783357,19.678913,19.80693,20.090159,20.2127286,0.0240258132428359,35.0,19.4339,20.262018,19.4783357,19.678913,19.80693,20.090159,20.2127286,0.0240258132428359
ZTF23aapkxkq,,good,16.0,18.732187,20.203459,18.7593385,18.97147625,19.1551605,19.35431675,20.06121325,0.1570860853707885,16.0,18.732187,20.203459,18.7593385,18.97147625,19.1551605,19.35431675,20.06121325,0.1570860853707885
ZTF23aapljaj,2023-06-24,bad,4.0,20.737684,20.9249,20.748111400000003,20.789821000000003,20.8216,20.858225,20.911565,0.0,4.0,20.737684,20.9249,20.748111400000003,20.789821000000003,20.8216,20.858225,20.911565,0.0
ZTF23aaplkbx,2023-06-24,bad,18.0,19.483612,20.6045,19.5017833,19.662383,19.9613,20.122275,20.552565,0.0709956657759849,18.0,19.483612,20.6045,19.5017833,19.662383,19.9613,20.122275,20.552565,0.0709956657759849
ZTF23aapmatl,,good,2.0,20.002346,20.174688,20.0109631,20.0454315,20.088517,20.1316025,20.1660709,0.0,2.0,20.002346,20.174688,20.0109631,20.0454315,20.088517,20.1316025,20.1660709,0.0
ZTF23aapmkwq,,good,7.0,19.49,20.2087,19.5590489,19.7248815,19.7998,19.89345,20.13814,0.0,7.0,19.49,20.2087,19.5590489,19.7248815,19.7998,19.89345,20.13814,0.0
ZTF23aapmmze,,good,9.0,19.996864,20.6174,20.0078076,20.127428,20.17,20.2248,20.4879236,0.0,9.0,19.996864,20.6174,20.0078076,20.127428,20.17,20.2248,20.4879236,0.0
ZTF23aapmnae,,good,1.0,20.67789,20.67789,20.67789,20.67789,20.67789,20.67789,20.67789,0.0,1.0,20.67789,20.67789,20.67789,20.67789,20.67789,20.67789,20.67789,0.0
ZTF23aapmnos,2023-06-24,bad,10.0,19.49003,20.202454,19.5199586,19.675589,19.8131625,20.078070500000003,20.15732215,0.0367949590616072,10.0,19.49003,20.202454,19.5199586,19.675589,19.8131625,20.078070500000003,20.15732215,0.0367949590616072
ZTF23aapmokr,2023-06-24,bad,27.0,18.791512,20.645,18.8748406,19.0998485,19.474865,19.6868645,20.58958,0.2517401155328693,27.0,18.791512,20.645,18.8748406,19.0998485,19.474865,19.6868645,20.58958,0.2517401155328693
ZTF23aapngot,,good,12.0,19.9351,20.8053,19.98625,20.0943225,20.210018,20.4181125,20.700635,0.0075420789781503,12.0,19.9351,20.8053,19.98625,20.0943225,20.210018,20.4181125,20.700635,0.0075420789781503
ZTF23aapnicu,,good,28.0,20.2258,21.1585,20.2327645,20.33541575,20.44235,20.79147375,20.988345,0.015984554956852,28.0,20.2258,21.1585,20.2327645,20.33541575,20.44235,20.79147375,20.988345,0.015984554956852
ZTF23aapnkhm,,good,2.0,20.2062,20.260523,20.20891615,20.21978075,20.2333615,20.24694225,20.25780685,0.0,2.0,20.2062,20.260523,20.20891615,20.21978075,20.2333615,20.24694225,20.25780685,0.0
ZTF23aapnlvr,2023-06-24,bad,15.0,19.441444,20.7165,19.4688441,19.6372915,19.866789,20.1264185,20.3702058,0.0836516124675771,15.0,19.441444,20.7165,19.4688441,19.6372915,19.866789,20.1264185,20.3702058,0.0836516124675771
ZTF23aapnnuq,,good,32.0,17.876686,21.0127,17.9717118,18.276451,18.452015,20.02449175,20.812575,1.0716190214565542,32.0,17.876686,21.0127,17.9717118,18.276451,18.452015,20.02449175,20.812575,1.0716190214565542
ZTF23aapnqkx,,good,31.0,19.4627,20.3528,19.542345,19.7837,19.9526,20.2262,20.28961,0.0097375063717433,31.0,19.4627,20.3528,19.542345,19.7837,19.9526,20.2262,20.28961,0.0097375063717433
ZTF23aapnutk,,good,1.0,19.911682,19.911682,19.911682,19.911682,19.911682,19.911682,19.911682,0.0,1.0,19.911682,19.911682,19.911682,19.911682,19.911682,19.911682,19.911682,0.0
ZTF23aapobou,,good,10.0,19.802212,20.6592,19.81665475,19.8743615,20.0579,20.2448575,20.509125,0.0088023483251345,10.0,19.802212,20.6592,19.81665475,19.8743615,20.0579,20.2448575,20.509125,0.0088023483251345
ZTF23aapogco,2023-06-29,bad,3.0,19.990755,20.4387,20.0127995,20.1009775,20.2112,20.32495,20.41595,0.0,3.0,19.990755,20.4387,20.0127995,20.1009775,20.2112,20.32495,20.41595,0.0
ZTF23aapogvn,,good,40.0,17.589504,20.4563,17.65812505,17.980180999999998,18.6085555,19.1837295,20.32516,0.6274362122860906,40.0,17.589504,20.4563,17.65812505,17.980180999999998,18.6085555,19.1837295,20.32516,0.6274362122860906
ZTF23aapoibc,,good,2.0,20.050236,20.4592,20.0706842,20.152477,20.254718,20.356959,20.4387518,0.0058514271287371,2.0,20.050236,20.4592,20.0706842,20.152477,20.254718,20.356959,20.4387518,0.0058514271287371
ZTF23aapokmt,,good,3.0,20.1252,20.5336,20.1352134,20.175267,20.225334,20.379467,20.5027734,0.0,3.0,20.1252,20.5336,20.1352134,20.175267,20.225334,20.379467,20.5027734,0.0
ZTF23aapoqay,2023-06-26,bad,24.0,19.472515,20.4777,19.48558475,19.5617005,19.7893985,20.061833,20.3978289,0.0628399395556093,24.0,19.472515,20.4777,19.48558475,19.5617005,19.7893985,20.061833,20.3978289,0.0628399395556093
ZTF23aaporwz,,,1.0,18.505592,18.505592,18.505592,18.505592,18.505592,18.505592,18.505592,0.0,,,,,,,,,
ZTF23aapouyf,2023-06-25,bad,1.0,20.37,20.37,20.37,20.37,20.37,20.37,20.37,0.0,1.0,20.37,20.37,20.37,20.37,20.37,20.37,20.37,0.0
ZTF23aapozds,2023-06-25,bad,5.0,20.08855,20.4751,20.111313600000003,20.202368,20.3932,20.405134,20.4611068,0.0,5.0,20.08855,20.4751,20.111313600000003,20.202368,20.3932,20.405134,20.4611068,0.0
ZTF23aapphlk,,good,27.0,18.256561,19.8543,18.2894585,18.4410315,18.740301,18.9298255,19.4407788,0.142507665583279,27.0,18.256561,19.8543,18.2894585,18.4410315,18.740301,18.9298255,19.4407788,0.142507665583279
ZTF23aappnsa,,good,10.0,19.6507,20.47355,19.68184,19.9647755,20.1514,20.206200000000003,20.4091325,0.0,10.0,19.6507,20.47355,19.68184,19.9647755,20.1514,20.206200000000003,20.4091325,0.0
ZTF23aappttn,,good,1.0,20.223272,20.223272,20.223272,20.223272,20.223272,20.223272,20.223272,0.0,1.0,20.223272,20.223272,20.223272,20.223272,20.223272,20.223272,20.223272,0.0
ZTF23aappviw,,good,6.0,19.990055,20.359821,20.011577000000003,20.0976495,20.2131245,20.309539,20.35103875,0.0,6.0,19.990055,20.359821,20.011577000000003,20.0976495,20.2131245,20.309539,20.35103875,0.0
ZTF23aappxlm,2023-06-25,bad,263.0,19.901,100.0,20.0932576,20.303298,20.5019,20.78001409301758,100.0,0.0,154.0,19.901,20.9706,20.05511245,20.2513,20.39605,20.5899955,20.867505,0.0083294914545999
ZTF23aappymu,,good,1.0,20.05916,20.05916,20.05916,20.05916,20.05916,20.05916,20.05916,0.0,1.0,20.05916,20.05916,20.05916,20.05916,20.05916,20.05916,20.05916,0.0
ZTF23aapqdjp,2023-06-25,bad,1.0,20.366896,20.366896,20.366896,20.366896,20.366896,20.366896,20.366896,0.0,1.0,20.366896,20.366896,20.366896,20.366896,20.366896,20.366896,20.366896,0.0
ZTF23aapqkrj,,good,6.0,19.619198,19.9558,19.6277605,19.67199325,19.7320585,19.87216375,19.94619725,0.0,6.0,19.619198,19.9558,19.6277605,19.67199325,19.7320585,19.87216375,19.94619725,0.0
ZTF23aapqquo,2023-06-25,bad,25.0,19.502628,20.351494,19.53402,19.65287,19.835142,20.106531,20.3065952,0.0370358564666412,25.0,19.502628,20.351494,19.53402,19.65287,19.835142,20.106531,20.3065952,0.0370358564666412
ZTF23aapqvnn,2023-07-09,bad,128.0,18.52457,100.0,18.969984,19.257488,19.74749350079346,20.251723766326904,100.0,0.0,70.0,18.52457,20.131092,18.84093555,19.2020205,19.312361000000003,19.86913875,20.0326261,0.1364466091843064
ZTF23aapqxyi,2023-06-25,bad,11.0,19.204803,19.5411,19.2215145,19.2691715,19.358253,19.3976825,19.5160945,0.0,11.0,19.204803,19.5411,19.2215145,19.2691715,19.358253,19.3976825,19.5160945,0.0
ZTF23aaprfhk,,good,7.0,20.313206,21.2278,20.3285399,20.5364095,20.8572,21.0087,21.1801,0.0420659039832754,7.0,20.313206,21.2278,20.3285399,20.5364095,20.8572,21.0087,21.1801,0.0420659039832754
ZTF23aaprhrb,2023-06-26,bad,1.0,19.295427,19.295427,19.295427,19.295427,19.295427,19.295427,19.295427,0.0,1.0,19.295427,19.295427,19.295427,19.295427,19.295427,19.295427,19.295427,0.0
ZTF23aaprmac,,good,10.0,19.283113,19.693626,19.2899395,19.33063375,19.381281,19.498829,19.6772568,0.0,10.0,19.283113,19.693626,19.2899395,19.33063375,19.381281,19.498829,19.6772568,0.0
ZTF23aaprtqz,,good,16.0,19.272148,20.2594,19.2986395,19.41621875,19.609047500000003,19.87876975,20.093275,0.059474272443834,16.0,19.272148,20.2594,19.2986395,19.41621875,19.609047500000003,19.87876975,20.093275,0.059474272443834
ZTF23aaprtrn,,good,10.0,20.071268,20.6255,20.1031424,20.160088,20.193391,20.4373675,20.58878,0.0,10.0,20.071268,20.6255,20.1031424,20.160088,20.193391,20.4373675,20.58878,0.0
ZTF23aaprwrn,,good,21.0,18.968029,20.7274,18.989435,19.127377,19.369665,19.892262,20.6934,0.2729406480556682,21.0,18.968029,20.7274,18.989435,19.127377,19.369665,19.892262,20.6934,0.2729406480556682
ZTF23aapssmi,,good,21.0,19.709066,20.6982,19.8803,19.9915,20.137434,20.2999,20.6756,0.0177315586813392,21.0,19.709066,20.6982,19.8803,19.9915,20.137434,20.2999,20.6756,0.0177315586813392
ZTF23aapsuzs,,good,19.0,18.972427,20.3311,19.0939054,19.307872,19.609041,19.8297165,20.0997676,0.1183290025458921,19.0,18.972427,20.3311,19.0939054,19.307872,19.609041,19.8297165,20.0997676,0.1183290025458921
ZTF23aapswvv,,good,23.0,19.080894,20.5059,19.1106301,19.2878095,19.583988,19.9143885,20.372658,0.1457268532817189,23.0,19.080894,20.5059,19.1106301,19.2878095,19.583988,19.9143885,20.372658,0.1457268532817189
ZTF23aapsxff,,good,2.0,20.195545,20.209494,20.19624245,20.19903225,20.2025195,20.20600675,20.20879655,0.0,2.0,20.195545,20.209494,20.19624245,20.19903225,20.2025195,20.20600675,20.20879655,0.0
ZTF23aapsxiy,,good,1.0,20.650164,20.650164,20.650164,20.650164,20.650164,20.650164,20.650164,0.0,1.0,20.650164,20.650164,20.650164,20.650164,20.650164,20.650164,20.650164,0.0
ZTF23aapsyyf,2023-06-26,bad,15.0,20.281702,20.7217,20.3066206,20.429962000000003,20.492167,20.60015,20.7028,0.0,15.0,20.281702,20.7217,20.3066206,20.429962000000003,20.492167,20.60015,20.7028,0.0
ZTF23aapszzz,2023-06-26,bad,6.0,19.379255,20.0436,19.386502,19.46778225,19.73515,19.91464025,20.01892175,0.028695267780171,6.0,19.379255,20.0436,19.386502,19.46778225,19.73515,19.91464025,20.01892175,0.028695267780171
ZTF23aaptbvm,,good,18.0,19.1265,20.4204,19.1564353,19.205231,19.501245500000003,19.7969425,20.16727,0.1084597151728975,18.0,19.1265,20.4204,19.1564353,19.205231,19.501245500000003,19.7969425,20.16727,0.1084597151728975
ZTF23aaptddz,2023-06-26,bad,1.0,20.31147,20.31147,20.31147,20.31147,20.31147,20.31147,20.31147,0.0,1.0,20.31147,20.31147,20.31147,20.31147,20.31147,20.31147,20.31147,0.0
ZTF23aaptfsu,,good,28.0,18.396406,20.3153,18.4196813,18.63323225,18.956696,19.412502250000003,19.8416957,0.2361048356445454,28.0,18.396406,20.3153,18.4196813,18.63323225,18.956696,19.412502250000003,19.8416957,0.2361048356445454
ZTF23aapthlt,2023-06-26,bad,2.0,20.206322,20.6324,20.2276259,20.3128415,20.419361,20.5258805,20.6110961,0.0445377632702189,2.0,20.206322,20.6324,20.2276259,20.3128415,20.419361,20.5258805,20.6110961,0.0445377632702189
ZTF23aapthmh,,good,30.0,17.941204,20.7515,18.014067899999997,18.251849,18.7939955,19.37976,20.60108,0.6327748775048415,30.0,17.941204,20.7515,18.014067899999997,18.251849,18.7939955,19.37976,20.60108,0.6327748775048415
ZTF23aaptkkq,,good,17.0,20.255854,21.0068,20.3350788,20.546053,20.607979,20.7751,20.88952,0.0,17.0,20.255854,21.0068,20.3350788,20.546053,20.607979,20.7751,20.88952,0.0
ZTF23aaptkqy,2023-06-26,bad,4.0,20.07634,20.4879,20.1078565,20.2339225,20.337425,20.413275,20.472975,0.0,4.0,20.07634,20.4879,20.1078565,20.2339225,20.337425,20.413275,20.472975,0.0
ZTF23aaptlhz,,good,16.0,19.433123,20.7522,19.49818775,19.607127,20.0136505,20.1374075,20.615625,0.1007509369956011,16.0,19.433123,20.7522,19.49818775,19.607127,20.0136505,20.1374075,20.615625,0.1007509369956011
ZTF23aaptnbj,2023-06-26,bad,1.0,18.675999,18.675999,18.675999,18.675999,18.675999,18.675999,18.675999,0.0,1.0,18.675999,18.675999,18.675999,18.675999,18.675999,18.675999,18.675999,0.0
ZTF23aaptnui,2023-06-26,bad,19.0,19.857018,20.267235,19.8787584,20.014382,20.0333,20.1013285,20.2226535,0.0,19.0,19.857018,20.267235,19.8787584,20.014382,20.0333,20.1013285,20.2226535,0.0
ZTF23aaptnuj,,good,42.0,18.66554,21.1973,18.70379135,18.92261775,19.5184815,20.386603,20.998085,0.5811912424187994,42.0,18.66554,21.1973,18.70379135,18.92261775,19.5184815,20.386603,20.998085,0.5811912424187994
ZTF23aapuknd,,good,117.0,17.149473,20.8171,17.3147168,18.215176,18.95522,19.75678,20.63942,0.9513273398983771,117.0,17.149473,20.8171,17.3147168,18.215176,18.95522,19.75678,20.63942,0.9513273398983771
ZTF23aapunnc,,good,18.0,19.489037,20.381254,19.6652658,19.7385605,19.8628845,20.054444,20.2747031,0.0173824998018801,18.0,19.489037,20.381254,19.6652658,19.7385605,19.8628845,20.054444,20.2747031,0.0173824998018801
ZTF23aapvkqw,2023-06-27,bad,1.0,20.305687,20.305687,20.305687,20.305687,20.305687,20.305687,20.305687,0.0,1.0,20.305687,20.305687,20.305687,20.305687,20.305687,20.305687,20.305687,0.0
ZTF23aapvsqz,2023-06-27,bad,49.0,17.232634,20.3826,17.3681546,17.722296,18.842316,19.721136,20.2246962,1.0970166557106906,49.0,17.232634,20.3826,17.3681546,17.722296,18.842316,19.721136,20.2246962,1.0970166557106906
ZTF23aapvusk,2023-06-28,bad,46.0,19.002682,20.1858,19.03805225,19.1676435,19.3776415,19.6235625,19.928678,0.0753060177134702,46.0,19.002682,20.1858,19.03805225,19.1676435,19.3776415,19.6235625,19.928678,0.0753060177134702
ZTF23aapvuyy,,good,23.0,17.225302,18.308258,17.236859199999998,17.4061275,17.619951,17.9130075,18.19675,0.1046200304201437,24.0,17.225302,18.308258,17.239232299999998,17.41454125,17.669914,17.9382,18.195035,0.1028177119990132
ZTF23aapvvfs,,good,6.0,20.150526,20.5767,20.1689445,20.2423,20.357550000000003,20.41973225,20.53756075,0.0,6.0,20.150526,20.5767,20.1689445,20.2423,20.357550000000003,20.41973225,20.53756075,0.0
ZTF23aapvycn,2023-06-27,bad,4.0,19.570196,19.853025,19.5935966,19.687199,19.732815,19.76782875,19.83598575,0.0,4.0,19.570196,19.853025,19.5935966,19.687199,19.732815,19.76782875,19.83598575,0.0
ZTF23aapvzyq,,good,12.0,19.603937,20.6013,19.6149689,19.6987635,19.769547,20.0101575,20.53629,0.0899541428286394,12.0,19.603937,20.6013,19.6149689,19.6987635,19.769547,20.0101575,20.53629,0.0899541428286394
ZTF23aapwgxb,,good,10.0,20.1144,20.6977,20.135856,20.25085325,20.443391,20.5756,20.6511304,0.0,10.0,20.1144,20.6977,20.135856,20.25085325,20.443391,20.5756,20.6511304,0.0
ZTF23aapwihe,,good,16.0,18.646635,20.5516,18.68749125,18.7667495,19.0433995,19.826374,20.40835,0.3799945949286931,16.0,18.646635,20.5516,18.68749125,18.7667495,19.0433995,19.826374,20.40835,0.3799945949286931
ZTF23aapwisq,,good,1.0,19.63482,19.63482,19.63482,19.63482,19.63482,19.63482,19.63482,0.0,1.0,19.63482,19.63482,19.63482,19.63482,19.63482,19.63482,19.63482,0.0
ZTF23aapwlkh,,good,43.0,17.997417,20.8035,18.124714200000003,18.596544,19.11723,19.709831,20.275012,0.5003628765692537,43.0,17.997417,20.8035,18.124714200000003,18.596544,19.11723,19.709831,20.275012,0.5003628765692537
ZTF23aapwmgu,,good,13.0,19.646877,20.198305,19.6468908,19.868023,19.898443,20.022427,20.170213,0.0027401357965153,13.0,19.646877,20.198305,19.6468908,19.868023,19.898443,20.022427,20.170213,0.0027401357965153
ZTF23aapwvkp,,good,1.0,19.444448,19.444448,19.444448,19.444448,19.444448,19.444448,19.444448,0.0,1.0,19.444448,19.444448,19.444448,19.444448,19.444448,19.444448,19.444448,0.0
ZTF23aapwwak,,good,59.0,18.30731,20.5579,18.3211249,18.427307,18.880047,19.2825655,20.0972147,0.3217243840388214,59.0,18.30731,20.5579,18.3211249,18.427307,18.880047,19.2825655,20.0972147,0.3217243840388214
ZTF23aapwycl,,good,3.0,19.990742,20.5613,20.0160578,20.117321,20.2439,20.4026,20.52956,0.0,3.0,19.990742,20.5613,20.0160578,20.117321,20.2439,20.4026,20.52956,0.0
ZTF23aapwznw,2023-06-29,bad,33.0,19.7487,20.7852,19.8166784,19.9525,20.066263,20.277,20.49238,0.0,33.0,19.7487,20.7852,19.8166784,19.9525,20.066263,20.277,20.49238,0.0
ZTF23aapxint,,good,4.0,18.847,23.720014572143555,18.84766,18.8503,18.901654,20.143934643035887,23.00479858632202,0.0,3.0,18.847,18.951908,18.84744,18.849200000000003,18.8514,18.901654,18.9418572,0.0
ZTF23aapxnat,,good,14.0,19.848957,20.7459,19.850933,20.052561,20.28542,20.38948625,20.57443,0.0085870273628744,14.0,19.848957,20.7459,19.850933,20.052561,20.28542,20.38948625,20.57443,0.0085870273628744
ZTF23aapxubl,,good,11.0,19.8852,20.9029,19.9838465,20.134958,20.291407,20.450155,20.807341,0.0456488795967295,11.0,19.8852,20.9029,19.9838465,20.134958,20.291407,20.450155,20.807341,0.0456488795967295
ZTF23aapxxin,,good,1.0,20.36895,20.36895,20.36895,20.36895,20.36895,20.36895,20.36895,0.0,1.0,20.36895,20.36895,20.36895,20.36895,20.36895,20.36895,20.36895,0.0
ZTF23aapydvo,2023-06-28,bad,11.0,19.6279,20.630907,19.7430805,20.062,20.19503,20.36215,20.5493125,0.0216764763807558,11.0,19.6279,20.630907,19.7430805,20.062,20.19503,20.36215,20.5493125,0.0216764763807558
ZTF23aapyhqp,,good,9.0,20.107367,20.5986,20.1573402,20.24941,20.3059,20.3882,20.582040000000003,0.0,9.0,20.107367,20.5986,20.1573402,20.24941,20.3059,20.3882,20.582040000000003,0.0
